person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
4953,Male,African-American,33,0,0,0,4,(F3),Felony Driving While Lic Suspd,1
4955,Male,African-American,23,0,1,0,4,(F3),Unauth Poss ID Card or DL,1
4956,Male,African-American,29,0,0,0,5,(F3),Possession of Cocaine,1
4958,Male,Caucasian,22,0,0,0,0,(M1),Battery,1
4959,Male,Hispanic,56,0,0,0,10,(M1),Battery,2
4960,Female,Caucasian,33,0,0,0,1,(M1),Battery,1
4961,Male,Other,27,0,0,0,0,(F3),Crim Use of Personal ID Info,1
4964,Male,African-American,40,0,0,0,3,(F3),Fleeing Or Attmp Eluding A Leo,1
4965,Male,Other,48,0,0,0,0,(M1),Viol Injunct Domestic Violence,1
4966,Female,Caucasian,33,0,0,0,0,(M1),Battery,1
4967,Male,African-American,32,0,3,0,10,(F2),Sexual Battery / Vict 12 Yrs +,1
4968,Male,African-American,68,0,0,0,1,(F1),arrest case no charge,1
4969,Male,African-American,24,0,0,0,1,(M1),Battery,1
4970,Male,African-American,32,0,0,0,1,(F3),arrest case no charge,1
4971,Male,African-American,19,0,1,0,2,(F3),Grand Theft in the 3rd Degree,1
4972,Male,Hispanic,56,0,0,0,4,(F3),Possession Of Alprazolam,1
4973,Male,African-American,23,0,0,0,6,(F3),Uttering a Forged Instrument,1
4974,Male,African-American,27,0,0,0,5,(F3),Possession Of Methamphetamine,1
4976,Female,Caucasian,21,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
4977,Male,Caucasian,39,6,1,0,17,(F3),Possession of Cocaine,1
4978,Male,African-American,25,0,0,0,1,(F3),arrest case no charge,1
4979,Male,African-American,42,0,0,0,6,(F3),Felony Battery w/Prior Convict,1
4981,Male,Caucasian,33,0,0,0,3,(M1),Battery,1
4982,Male,Caucasian,38,0,0,0,2,(M1),Battery,1
4983,Male,Caucasian,32,0,2,1,10,(F3),Crlty Twrd Child Urge Oth Act,1
4984,Female,African-American,29,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,1
4986,Female,African-American,27,0,0,0,1,(M1),Battery,1
4988,Male,African-American,39,1,1,0,16,(F2),Deliver Cocaine,1
4990,Male,Caucasian,23,0,0,0,4,(M1),Battery,1
4991,Male,African-American,58,0,0,0,10,(F3),Possession of Cocaine,1
4993,Male,Hispanic,52,0,0,0,3,(F3),Driving While License Revoked,1
4994,Male,Caucasian,26,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1
4995,Male,Caucasian,53,0,0,0,3,(F3),Possession of Cocaine,1
4997,Male,Asian,47,0,0,0,0,(M1),Battery,1
4998,Male,Caucasian,33,0,0,0,1,(F3),arrest case no charge,1
4999,Male,African-American,33,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
5000,Male,African-American,28,0,0,0,1,(F3),arrest case no charge,1
5001,Male,African-American,23,0,0,0,0,(M1),Battery,1
5002,Male,Caucasian,45,0,0,0,0,(F3),arrest case no charge,1
5004,Male,African-American,32,0,0,0,0,(F3),False Imprisonment,1
5005,Male,Hispanic,34,0,0,0,14,(F3),Grand Theft in the 3rd Degree,1
5007,Female,African-American,21,0,0,0,0,(F3),Crim Use of Personal ID Info,1
5009,Female,Caucasian,29,0,0,0,0,(M1),Battery,1
5010,Male,African-American,38,0,0,0,19,(F3),arrest case no charge,2
5011,Female,African-American,29,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
5012,Male,Caucasian,29,0,0,0,0,(MO3),Poss Of Controlled Substance,1
5014,Male,African-American,27,0,0,0,6,(F3),Possession Burglary Tools,1
5016,Male,African-American,34,0,0,0,1,(F3),arrest case no charge,1
5017,Female,Caucasian,31,0,0,2,2,(F3),arrest case no charge,1
5019,Male,African-American,30,0,0,0,8,(F2),arrest case no charge,1
5020,Male,African-American,41,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5022,Male,African-American,59,0,0,0,8,(F3),Possession of Cocaine,1
5023,Male,Caucasian,21,0,0,0,1,(M1),Battery,2
5025,Female,African-American,33,0,0,0,6,(M1),arrest case no charge,1
5026,Male,African-American,39,0,0,0,0,(M1),Driving Under The Influence,1
5027,Male,African-American,27,0,0,0,6,(F3),Felony Petit Theft,1
5032,Male,African-American,29,0,0,0,3,(F3),Possession Burglary Tools,1
5033,Male,African-American,30,0,0,0,0,(F3),Felony Battery (Dom Strang),1
5034,Male,Caucasian,34,0,0,0,2,(F1),Leaving Scene Accident w/Death,1
5035,Male,Caucasian,43,0,0,0,4,(F3),Uttering a Forged Instrument,1
5037,Female,Caucasian,24,0,0,1,2,(F3),Obtain Control Substance By Fraud,1
5039,Male,African-American,34,0,0,0,0,(F3),Driving While License Revoked,1
5040,Male,Caucasian,23,0,0,1,7,(F3),Pos Cannabis W/Intent Sel/Del,1
5041,Male,Caucasian,22,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
5042,Male,African-American,45,0,0,0,13,(M1),Viol Injunction Protect Dom Vi,2
5043,Male,Caucasian,23,0,0,1,0,(F3),False Imprisonment,2
5044,Male,African-American,34,0,1,0,6,(F3),Felony Petit Theft,1
5045,Female,Caucasian,40,0,0,0,5,(F3),Grand Theft in the 3rd Degree,1
5046,Female,African-American,23,0,0,0,0,(F3),Felony Petit Theft,1
5047,Male,African-American,39,0,0,0,3,(F2),arrest case no charge,1
5048,Female,African-American,26,0,0,0,5,(F2),Aggrav Battery w/Deadly Weapon,1
5049,Female,Caucasian,26,0,0,0,0,(M1),Driving Under The Influence,1
5050,Male,African-American,21,0,0,0,0,(M1),Battery,1
5052,Male,Caucasian,44,0,0,0,0,(F3),Grand Theft (Motor Vehicle),1
5053,Male,African-American,21,0,0,0,1,(F7),Burglary Dwelling Armed,1
5056,Male,Hispanic,35,0,0,0,1,(M2),Assault,1
5057,Female,African-American,49,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
5058,Male,African-American,23,0,0,0,3,(F3),Grand Theft in the 3rd Degree,1
5059,Male,Caucasian,32,0,0,0,4,(F3),Possession of Cocaine,1
5060,Male,African-American,24,0,0,0,1,(F3),Possession of Cocaine,1
5061,Female,African-American,21,0,0,0,1,(F3),arrest case no charge,1
5063,Female,African-American,21,0,0,0,1,(M1),Battery,1
5065,Male,Caucasian,42,0,0,0,2,(M1),Battery,1
5066,Male,Other,23,0,2,0,7,(F3),Carrying Concealed Firearm,2
5067,Female,African-American,24,0,0,0,2,(F3),Felony Driving While Lic Suspd,2
5068,Male,Caucasian,31,0,0,0,0,(F3),Possession of Cocaine,1
5069,Male,African-American,24,1,0,0,2,(M2),Prostitution/Lewd Act Assignation,1
5070,Male,Caucasian,24,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1
5071,Male,African-American,25,0,0,0,1,(F2),arrest case no charge,1
5072,Female,Caucasian,44,0,0,0,0,(M1),Battery,1
5073,Male,African-American,55,0,0,0,12,(F1),arrest case no charge,1
5074,Male,African-American,33,0,0,0,1,(M1),Battery,1
5075,Male,African-American,26,1,3,0,24,(M1),Resist/Obstruct W/O Violence,2
5076,Male,Caucasian,20,0,0,0,0,(F3),Grand Theft (Motor Vehicle),1
5077,Male,Caucasian,28,0,0,0,9,(F1),arrest case no charge,1
5078,Male,African-American,27,0,0,0,1,(F3),arrest case no charge,1
5080,Male,Hispanic,35,0,0,0,0,(M1),Viol Injunct Domestic Violence,1
5082,Male,Caucasian,26,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
5083,Male,Hispanic,21,0,0,0,0,,,1
5085,Male,Other,20,3,1,0,4,(F3),arrest case no charge,1
5087,Male,Caucasian,28,0,0,0,1,(F3),Tamper With Witness/Victim/CI,1
5088,Female,Caucasian,38,0,0,0,1,(M1),Battery,2
5089,Male,Caucasian,55,0,0,0,10,(F3),Resist Officer w/Violence,1
5091,Female,Hispanic,32,0,0,0,0,(M1),Battery,1
5092,Male,Caucasian,35,0,0,0,5,(F3),arrest case no charge,1
5093,Male,Caucasian,24,0,0,0,0,(F3),Possession of Cocaine,1
5094,Female,African-American,24,0,0,0,0,(M2),Exposes Culpable Negligence,1
5097,Female,Caucasian,62,0,0,0,2,(F3),Felony/Driving Under Influence,1
5098,Male,African-American,27,0,0,0,7,(F3),Burglary Conveyance Unoccup,1
5099,Male,African-American,48,0,0,0,6,(F3),arrest case no charge,1
5100,Female,Caucasian,31,0,0,0,2,(F3),Possession of Cocaine,1
5101,Male,African-American,28,0,0,0,5,(M1),Battery,1
5102,Female,African-American,21,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
5104,Male,Caucasian,42,0,0,0,0,(M1),Viol Prot Injunc Repeat Viol,1
5105,Female,African-American,25,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5107,Male,African-American,27,0,0,0,8,(F3),arrest case no charge,2
5108,Male,Caucasian,55,0,0,0,0,(M1),Battery,1
5109,Male,Hispanic,33,0,0,0,0,(F3),Obtain Property Worthless Check,1
5111,Male,African-American,25,0,0,0,1,(F2),Aggravated Battery / Pregnant,1
5112,Male,African-American,40,0,0,0,5,(F3),arrest case no charge,2
5113,Male,African-American,21,0,0,0,0,(F3),Burglary Conveyance Unoccup,1
5116,Male,African-American,28,0,1,0,10,(F3),arrest case no charge,1
5118,Male,Native American,33,1,0,0,9,(M1),Aggravated Battery,2
5119,Male,African-American,31,5,0,0,10,(F2),arrest case no charge,1
5120,Female,African-American,57,0,0,0,0,(M1),Resist/Obstruct W/O Violence,1
5121,Male,African-American,25,0,0,0,0,(M1),Battery,1
5122,Male,African-American,22,0,4,0,7,(F2),arrest case no charge,1
5124,Male,African-American,28,0,0,0,4,(M1),arrest case no charge,1
5125,Male,Caucasian,41,0,0,0,11,(F3),Possession of Cocaine,1
5126,Male,African-American,43,0,0,0,7,(F3),arrest case no charge,1
5128,Male,Hispanic,39,0,0,0,1,(M1),Battery,1
5129,Male,African-American,23,0,1,0,5,(M2),Exposes Culpable Negligence,1
5130,Male,African-American,40,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
5131,Male,African-American,20,0,0,0,0,(F3),Burglary Structure Unoccup,1
5132,Male,African-American,35,0,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,1
5133,Male,African-American,34,0,0,0,1,(M1),arrest case no charge,1
5134,Male,Caucasian,27,0,0,1,18,(F3),Felony Petit Theft,1
5135,Male,African-American,25,0,1,1,15,(F3),Felony Battery (Dom Strang),1
5136,Male,Hispanic,37,0,0,0,1,(F2),arrest case no charge,1
5137,Female,African-American,38,0,0,0,3,(F3),Driving While License Revoked,1
5138,Male,Caucasian,21,0,0,0,0,(F3),Possession of Cannabis,1
5141,Male,African-American,53,0,0,0,6,(M2),Petit Theft,1
5142,Female,African-American,50,0,0,0,4,(F2),Aggrav Battery w/Deadly Weapon,1
5143,Female,Caucasian,23,0,0,0,1,(M1),Battery,1
5144,Male,African-American,45,0,0,0,0,(M2),Fail Register Vehicle,1
5145,Male,African-American,27,1,0,0,2,(F2),Deliver Cocaine,1
5146,Male,Caucasian,52,0,0,0,6,(F3),Felony Petit Theft,1
5147,Male,Other,22,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5148,Male,Caucasian,27,0,0,0,0,(M2),Susp Drivers Lic 1st Offense,1
5149,Male,African-American,29,0,0,0,5,(F3),Possession of Cannabis,1
5150,Male,African-American,38,0,0,0,1,(M1),Battery,1
5151,Female,Caucasian,54,0,0,0,2,(F2),arrest case no charge,1
5152,Male,African-American,26,0,0,0,1,(F3),arrest case no charge,1
5153,Male,African-American,37,1,8,5,23,(F2),Deliver Cocaine,1
5154,Male,African-American,36,0,2,1,25,(M1),Battery,1
5155,Male,African-American,28,0,0,0,18,(F3),Deliver Cannabis,2
5156,Male,African-American,27,0,0,0,0,(M1),Battery,1
5158,Male,African-American,49,0,0,0,1,(M1),arrest case no charge,1
5159,Male,Caucasian,20,0,0,1,0,(F2),Burglary Unoccupied Dwelling,1
5160,Male,African-American,36,0,0,0,11,(F3),Driving While License Revoked,1
5161,Female,African-American,26,0,0,0,2,(F3),arrest case no charge,1
5163,Male,Hispanic,26,0,0,1,9,(F3),Battery on Law Enforc Officer,1
5164,Female,African-American,43,0,0,0,1,(M1),Battery,1
5166,Male,Caucasian,40,1,0,0,9,(F3),arrest case no charge,1
5168,Male,African-American,21,1,0,0,7,(F3),Fleeing Or Attmp Eluding A Leo,1
5170,Male,Other,22,0,0,0,0,(F3),False Imprisonment,1
5171,Male,Caucasian,33,0,0,0,0,(F3),Possession of Hydromorphone,1
5172,Male,African-American,26,0,0,0,7,(F2),Poss Cocaine/Intent To Del/Sel,1
5173,Female,African-American,27,0,0,0,0,(M1),Battery,1
5174,Male,African-American,35,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1
5176,Male,African-American,27,0,0,0,3,(M2),Susp Drivers Lic 1st Offense,1
5179,Male,African-American,36,1,0,0,26,(F2),Poss Cocaine/Intent To Del/Sel,1
5180,Female,Other,32,0,0,0,0,(M1),Viol Injunct Domestic Violence,1
5181,Male,Caucasian,50,0,0,0,1,(F2),Aggrav Battery w/Deadly Weapon,1
5182,Male,Caucasian,52,0,0,0,1,(F3),arrest case no charge,1
5184,Male,African-American,38,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
5185,Male,African-American,26,0,0,0,1,(F3),Tamper With Victim,1
5186,Male,African-American,54,0,0,0,11,(F3),arrest case no charge,1
5188,Male,African-American,27,0,4,4,9,(F3),Poss Pyrrolidinovalerophenone W/I/D/S,1
5190,Male,Other,34,0,0,0,1,(M2),Driving License Suspended,1
5192,Male,African-American,46,1,0,0,8,(M1),Battery,1
5193,Female,African-American,36,0,0,0,5,(F3),Battery on Law Enforc Officer,2
5194,Male,African-American,55,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5195,Female,African-American,27,0,0,0,4,(F3),Felony Driving While Lic Suspd,1
5197,Male,African-American,45,0,0,0,0,,,2
5199,Male,African-American,22,0,0,0,3,(F2),arrest case no charge,1
5201,Male,African-American,23,0,0,3,2,(F3),Carrying Concealed Firearm,1
5202,Male,Hispanic,39,0,0,0,1,(M1),Battery,1
5203,Male,African-American,20,1,0,0,1,(F2),arrest case no charge,1
5204,Female,African-American,31,0,2,0,10,(F3),Uttering a Forged Instrument,1
5206,Male,Other,23,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5207,Female,Caucasian,37,0,0,0,2,(F3),Tampering With Physical Evidence,1
5208,Male,African-American,25,0,0,0,0,(M2),Operating W/O Valid License,1
5209,Male,Caucasian,26,0,0,0,0,(F3),Possession of Cannabis,1
5210,Female,African-American,24,0,0,0,1,(F3),arrest case no charge,1
5211,Male,Hispanic,29,0,0,0,0,(F3),Driving While License Revoked,1
5212,Female,African-American,24,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5213,Male,Hispanic,33,0,0,0,3,(M2),Driving License Suspended,1
5214,Male,Caucasian,42,0,0,0,2,(F3),arrest case no charge,1
5215,Male,Caucasian,29,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5216,Male,African-American,41,0,0,0,4,(M1),Battery,1
5217,Male,African-American,37,0,0,0,0,(F3),Felony Battery (Dom Strang),2
5219,Female,Caucasian,56,0,0,0,10,(F3),Possession of Cocaine,1
5221,Male,African-American,36,0,0,0,3,(F3),Driving While License Revoked,1
5222,Male,African-American,23,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5223,Female,African-American,23,0,0,0,1,(F3),Poss Pyrrolidinovalerophenone,1
5224,Male,African-American,25,0,0,0,0,(F1),Poss/Sell/Del Cocaine 1000FT Sch,1
5225,Male,African-American,24,0,0,0,1,(F2),Poss Cocaine/Intent To Del/Sel,1
5226,Male,African-American,35,0,0,0,27,(F3),Grand Theft in the 3rd Degree,1
5227,Male,African-American,48,0,0,0,10,(F2),Deliver Cocaine,1
5229,Male,Caucasian,55,0,0,0,9,(F3),Leaving the Scene of Accident,1
5231,Male,Hispanic,26,0,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,1
5232,Male,Caucasian,24,0,0,0,2,(F3),Burglary Conveyance Unoccup,1
5233,Male,African-American,43,0,0,0,0,(M1),Battery,1
5235,Male,Caucasian,49,0,0,0,1,(M2),Criminal Mischief Damage <$200,1
5236,Male,African-American,25,0,1,1,8,(F3),arrest case no charge,1
5237,Male,African-American,32,0,0,0,0,(F3),Burglary Conveyance Unoccup,1
5239,Male,African-American,46,0,0,0,3,(F3),arrest case no charge,1
5241,Male,Caucasian,32,0,0,0,5,(F3),Crimin Mischief Damage $1000+,1
5243,Male,African-American,23,0,0,0,0,(F2),Burglary Unoccupied Dwelling,2
5244,Male,Caucasian,43,0,0,0,2,(F3),Poss Contr Subst W/o Prescript,1
5245,Male,Hispanic,25,0,0,0,0,(F3),Poss3;4 Methylenedioxymethcath,1
5246,Female,Caucasian,53,0,0,0,0,(M1),DUI Property Damage/Injury,1
5247,Male,African-American,24,0,0,0,1,(F3),Pos Methylenedioxymethcath W/I/D/S,1
5248,Male,African-American,25,1,0,0,4,(M1),Battery,1
5249,Male,African-American,28,0,0,0,0,(F2),Offn Against Intellectual Prop,1
5250,Male,Caucasian,32,0,0,0,0,(M1),Battery,1
5251,Male,Caucasian,21,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
5252,Male,Other,31,0,0,0,0,(M1),Battery,1
5255,Female,African-American,35,0,0,0,1,(F3),arrest case no charge,1
5257,Male,African-American,30,0,0,0,3,(F3),Carrying Concealed Firearm,1
5258,Male,Caucasian,55,0,0,0,3,(M1),Viol Injunction Protect Dom Vi,1
5259,Male,Hispanic,50,0,0,0,9,(M1),Battery,1
5260,Male,African-American,28,0,0,0,0,(M1),Battery,1
5262,Female,Caucasian,48,0,0,0,2,(F3),Abuse Without Great Harm,1
5263,Male,African-American,19,2,1,1,3,(F3),Carrying Concealed Firearm,1
5264,Male,Other,23,0,0,0,2,(M1),Resist/Obstruct W/O Violence,1
5265,Male,African-American,24,0,0,1,3,(F2),Poss F/Arm Delinq,1
5266,Male,Caucasian,50,0,0,0,2,(F3),Possession of Cocaine,1
5267,Female,Caucasian,27,0,0,0,13,(F2),Burglary Dwelling Occupied,1
5268,Male,African-American,23,2,0,1,4,(F3),arrest case no charge,1
5269,Male,African-American,31,0,0,0,1,(F3),arrest case no charge,1
5270,Male,African-American,31,0,0,0,0,(M1),Battery,1
5272,Male,Caucasian,42,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
5273,Male,Caucasian,36,0,0,0,2,(M2),Prowling/Loitering,1
5275,Male,African-American,29,0,0,0,5,(F7),arrest case no charge,1
5276,Male,Caucasian,48,0,0,0,1,(F2),Aggrav Battery w/Deadly Weapon,1
5277,Male,Caucasian,54,0,0,0,5,(F3),Possession of Cocaine,1
5279,Male,Other,24,0,0,0,0,(M1),Possess Drug Paraphernalia,1
5280,Male,Caucasian,31,0,0,0,3,(F3),Tamper With Victim,1
5281,Male,Hispanic,23,0,0,0,0,(M1),Battery,1
5282,Male,Caucasian,27,0,0,0,0,(F3),Driving While License Revoked,1
5284,Male,Caucasian,24,0,0,0,10,(F3),Possession of Cocaine,1
5286,Male,African-American,20,0,0,1,0,(F3),Grand Theft in the 3rd Degree,1
5288,Male,Caucasian,75,0,0,0,1,(F3),Poss/Sell/Deliver Clonazepam,1
5290,Male,Caucasian,67,0,0,0,0,(M1),Battery,1
5291,Male,Caucasian,30,0,0,0,0,(M1),Battery,1
5292,Female,African-American,36,0,1,0,5,(F3),Driving While License Revoked,1
5293,Female,African-American,32,0,0,0,11,(F3),Driving While License Revoked,1
5295,Male,African-American,25,0,0,0,1,(F2),arrest case no charge,1
5297,Female,African-American,30,0,0,0,15,(M1),Battery,1
5298,Male,Caucasian,28,0,1,0,9,(M2),Driving License Suspended,1
5299,Male,African-American,58,0,0,0,17,(F3),Stalking (Aggravated),1
5300,Female,African-American,32,0,0,0,5,(F3),arrest case no charge,1
5301,Male,African-American,27,0,0,0,0,(F3),arrest case no charge,1
5302,Male,African-American,26,0,0,0,0,(F3),Possession of Ethylone,1
5304,Female,Caucasian,23,0,0,1,0,(M1),Battery,1
5305,Male,African-American,42,0,0,0,0,(F3),Driving While License Revoked,1
5306,Female,Other,39,0,0,0,0,(F3),Felony Battery (Dom Strang),1
5307,Male,African-American,36,0,0,0,4,(F3),Possession of Cocaine,1
5309,Female,Caucasian,25,0,0,0,0,(M2),Prostitution/Lewd Act Assignation,1
5310,Female,African-American,33,0,0,0,1,(F2),Agg Battery Grt/Bod/Harm,1
5311,Male,Caucasian,26,0,0,0,1,(M2),Driving Under The Influence,1
5312,Male,Caucasian,31,0,0,0,5,(F3),Driving While License Revoked,1
5313,Male,Caucasian,30,0,0,0,0,(M1),DUI Property Damage/Injury,1
5314,Male,African-American,33,0,0,0,4,(F3),arrest case no charge,1
5315,Male,Hispanic,38,0,0,0,0,(M1),Battery,1
5317,Male,African-American,25,0,0,0,9,(F3),Burglary Conveyance Unoccup,1
5318,Male,Hispanic,52,0,0,0,5,(F2),Aggrav Battery w/Deadly Weapon,2
5319,Female,Caucasian,31,0,0,0,0,(M2),Driving Under The Influence,1
5321,Female,Caucasian,22,0,0,0,2,(M1),Grand Theft in the 3rd Degree,1
5322,Male,Caucasian,50,0,0,0,0,(F3),Carrying Concealed Firearm,1
5323,Male,African-American,37,0,0,0,4,(F2),Aggravated Battery / Pregnant,1
5324,Male,Caucasian,58,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,2
5326,Male,Caucasian,34,0,0,0,3,(M1),Battery,1
5330,Male,African-American,29,0,0,0,0,(M1),DUI Property Damage/Injury,1
5331,Male,African-American,27,0,0,0,0,(M1),Battery,1
5332,Male,Caucasian,39,0,0,0,5,(F3),Burglary Unoccupied Dwelling,1
5333,Male,African-American,24,0,0,0,0,(F3),Battery on Law Enforc Officer,1
5334,Male,African-American,38,1,0,0,8,(M2),Disorderly Conduct,1
5335,Male,Caucasian,52,0,0,0,7,(F3),Resist Officer w/Violence,1
5336,Female,African-American,23,0,0,0,0,(F3),Possession Of Heroin,1
5337,Male,African-American,56,0,0,0,3,(M1),Battery,1
5339,Male,Caucasian,46,0,0,0,7,(F3),Grand Theft (Motor Vehicle),1
5340,Male,Caucasian,57,0,0,0,0,(F3),Burglary Conveyance Unoccup,1
5341,Male,Caucasian,38,0,0,0,5,(F2),Attempted Robbery  Weapon,1
5342,Male,Caucasian,47,0,0,0,3,(M2),Petit Theft,1
5346,Male,African-American,34,0,1,0,27,(M1),Battery,1
5348,Female,African-American,35,0,0,0,0,(M1),Battery on a Person Over 65,1
5349,Male,Caucasian,20,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5350,Female,Caucasian,32,0,0,0,2,(F3),Possession of Cocaine,1
5351,Male,Caucasian,21,0,0,1,0,(M1),Possess Cannabis/20 Grams Or Less,1
5352,Male,African-American,24,0,0,0,0,(M1),Driving Under The Influence,1
5354,Male,African-American,24,0,0,0,1,(M2),Prowling/Loitering,1
5355,Male,Hispanic,55,0,0,0,2,(F1),Traffick Oxycodone     4g><14g,1
5356,Male,African-American,23,0,0,0,4,(F3),Burglary Conveyance Unoccup,1
5359,Female,Other,27,0,0,0,0,(F3),Felony Battery (Dom Strang),1
5360,Male,Caucasian,52,0,0,0,8,(F3),arrest case no charge,1
5361,Male,African-American,26,0,0,0,1,(F2),arrest case no charge,1
5363,Male,African-American,27,0,0,0,1,(M1),Battery,1
5364,Female,Caucasian,27,0,0,0,0,(M1),Battery,1
5365,Male,Caucasian,56,0,0,0,0,(F3),Retail Theft $300 1st Offense,1
5366,Male,Caucasian,52,0,0,0,16,(F3),Possession of Hydrocodone,1
5367,Male,African-American,37,0,0,0,3,(F3),Aiding Escape,1
5369,Male,African-American,45,0,0,0,0,(M2),Interfere W/Traf Cont Dev RR,1
5370,Male,African-American,23,0,0,0,1,(M1),Battery,1
5371,Female,Caucasian,36,0,0,0,3,(F3),arrest case no charge,1
5372,Female,African-American,29,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5373,Male,Hispanic,21,0,0,0,0,(F2),arrest case no charge,1
5374,Male,Other,20,0,2,1,3,(M1),Battery,1
5375,Male,African-American,51,0,0,0,0,(M1),Battery,1
5377,Male,African-American,69,0,0,0,3,(F2),arrest case no charge,1
5378,Male,African-American,28,0,0,0,0,(F3),Carrying Concealed Firearm,1
5380,Male,African-American,28,1,0,1,11,(F3),Possession of Cocaine,1
5381,Male,African-American,38,0,0,0,4,(M2),Susp Drivers Lic 1st Offense,1
5382,Male,Other,30,0,0,0,0,(F3),Felony Battery (Dom Strang),1
5383,Female,African-American,19,0,0,0,1,(F2),Burglary Unoccupied Dwelling,2
5385,Male,Caucasian,65,0,0,0,0,(M1),Battery,1
5386,Female,Caucasian,37,0,0,0,1,(F3),Possession Of Methamphetamine,1
5387,Male,African-American,34,0,0,0,0,(M1),Battery,2
5388,Male,Caucasian,37,0,0,0,7,(F3),Felony Petit Theft,1
5389,Male,African-American,21,0,0,1,1,(F3),Purchase Cannabis,1
5390,Male,African-American,21,0,0,0,0,(F2),Robbery / No Weapon,1
5391,Female,Caucasian,38,0,0,0,3,(F3),arrest case no charge,1
5392,Male,African-American,47,0,0,0,1,(M1),Battery,1
5396,Male,African-American,44,0,0,0,0,(F3),Felony Driving While Lic Suspd,1
5397,Male,Caucasian,32,0,0,0,1,(M1),Felony Battery (Dom Strang),1
5399,Male,Caucasian,57,0,0,0,0,(F3),Felony Battery (Dom Strang),1
5400,Male,African-American,25,0,1,0,9,(F2),arrest case no charge,1
5401,Male,Other,38,0,0,0,8,(F3),Felony Driving While Lic Suspd,1
5402,Female,African-American,23,0,0,0,2,(F3),Battery on Law Enforc Officer,2
5403,Male,African-American,32,0,0,0,8,(F2),arrest case no charge,1
5404,Female,African-American,36,0,0,0,2,(M1),Viol Prot Injunc Repeat Viol,1
5405,Male,African-American,41,0,0,0,5,(M2),Driving License Suspended,1
5407,Male,African-American,36,0,0,0,2,(F3),arrest case no charge,1
5408,Male,African-American,62,0,0,0,1,(F3),arrest case no charge,1
5409,Female,Caucasian,41,0,0,0,7,(F3),arrest case no charge,1
5411,Male,African-American,21,0,0,0,1,(F3),arrest case no charge,2
5412,Male,Caucasian,43,0,0,0,8,(F3),Attempted Robbery  No Weapon,1
5413,Male,African-American,22,0,0,0,0,(F3),Uttering Forged Bills,1
5416,Male,African-American,31,0,0,0,2,(M2),Susp Drivers Lic 1st Offense,1
5417,Male,Caucasian,37,0,0,0,0,(M1),Battery,1
5418,Male,African-American,27,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
5419,Male,African-American,49,0,0,0,15,(M1),Battery,1
5421,Male,African-American,49,0,0,0,0,(F3),Driving While License Revoked,1
5422,Male,Caucasian,28,0,0,0,5,(F3),Possession of Cocaine,1
5423,Male,Caucasian,59,0,0,0,2,(F3),Possession Of Methamphetamine,1
5425,Female,African-American,33,0,0,0,0,(F3),Possession of Cocaine,1
5426,Male,Caucasian,39,0,0,0,21,(F3),Possession of Hydrocodone,1
5427,Female,African-American,43,0,0,0,2,(F3),Possession of Cocaine,1
5429,Male,African-American,36,3,0,2,19,(MO3),arrest case no charge,1
5430,Male,African-American,23,0,0,0,3,(F2),Burglary Unoccupied Dwelling,1
5431,Female,Caucasian,43,0,0,0,3,(M1),Viol Injunct Domestic Violence,2
5432,Male,Caucasian,56,0,0,0,9,(M1),Battery,1
5433,Female,African-American,20,0,0,0,1,(F3),Felony Petit Theft,1
5434,Male,African-American,50,0,0,0,2,(NI0),Ride Tri-Rail Without Paying,1
5435,Male,Other,24,0,0,0,2,(M1),arrest case no charge,1
5436,Female,Caucasian,54,0,0,0,1,(M1),Driving Under The Influence,1
5438,Male,African-American,20,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1
